device_id,device_type,ip_address,mac_address,protocol,src_port,dst_port,packet_size,session_duration,failed_login_attempts,dns_requests,outbound_connections,lateral_movement_flag,traffic_volume,port_scan_flag,malware_comm_flag,brute_force_flag,time_of_day,peak_hour,anomaly_score,threat_type,action_taken
e1d96a60-55cf-4326-9bfb-e5d21ecc47ca,Server,192.168.39.162,1f:9b:55:23:7a:d3,TCP,41450,20,1451,194.59,8,37,16,0,520.99,0,0,0,Afternoon,1,0.462,Normal,Allow
4228440e-3c03-4955-ae69-0a1f50df2c05,Mobile,192.168.101.208,29:6b:d2:f4:00:ec,ICMP,27630,2900,73,207.78,7,19,24,0,663.7,1,1,1,Morning,1,0.321,Malware,Throttle
a15cdae4-7fbb-400b-bc66-e0d3b0d8730e,Mobile,192.168.235.128,ec:11:4b:48:1e:77,TCP,54667,3767,798,278.29,7,22,12,1,462.2,0,1,0,Morning,0,0.796,Malware,Allow
ae4c1fd9-d390-4e02-b4ea-b5f2c5695458,Laptop,192.168.167.245,82:77:10:b5:1b:a4,UDP,41942,551,1115,129.68,1,34,13,0,667.28,0,0,1,Morning,0,0.914,Brute Force,Throttle
4a49179f-68b7-45a5-80e3-31276db50847,Mobile,192.168.242.239,2c:57:36:4e:16:e6,UDP,44415,536,865,6.46,15,60,11,0,332.77,1,1,0,Evening,1,0.263,DNS Tunneling,Throttle
ee627dbb-29b4-4175-9d7f-01ad494f203a,Mobile,192.168.94.168,ff:cb:86:7f:48:82,TCP,24427,3714,206,191.61,13,46,22,0,299.63,0,1,0,Morning,0,0.191,DNS Tunneling,Allow
702c05f0-17d9-4a75-a599-233792ed5b46,Laptop,192.168.216.11,51:04:28:51:28:56,ICMP,51159,764,67,239.64,5,16,7,1,595.86,0,1,0,Afternoon,0,0.792,DNS Tunneling,Throttle
d7708345-1ac0-4aae-acd1-60cdd47f86d8,Laptop,192.168.102.220,d9:13:15:58:01:82,TCP,53098,4707,968,19.6,7,33,3,1,56.57,1,1,0,Afternoon,1,0.032,Brute Force,Allow
9fa3c3aa-f801-4b1d-8713-fbe0ee9c9350,Laptop,192.168.83.103,a8:7b:b9:db:36:6f,UDP,3672,579,395,285.09,15,42,23,0,316.3,0,0,0,Evening,0,0.662,Normal,Block
5cf977ca-5955-4b4c-b817-de7193a728b8,Mobile,192.168.178.152,f0:a4:89:f9:67:5e,UDP,26794,5068,552,293.44,12,36,13,1,632.28,1,1,1,Afternoon,0,0.205,Port Scan,Throttle
4657cb43-5141-453a-988d-6c6d8de51772,IoT,192.168.195.206,71:99:f5:b4:51:02,UDP,55887,6626,789,293.18,5,14,24,0,405.53,0,0,1,Night,1,0.713,Malware,Block
491f1aff-f404-4312-ba9c-a743b6f4a810,Mobile,192.168.20.93,3b:ac:ab:b7:e1:60,ICMP,8984,6918,933,136.29,9,28,17,1,525.79,1,0,0,Evening,1,0.514,DNS Tunneling,Throttle
9de37b19-b5fc-484a-8337-b01685f6bfce,IoT,192.168.167.155,e4:f8:88:34:92:78,UDP,43106,4500,1158,85.23,1,5,24,0,458.59,0,0,0,Afternoon,0,0.016,DNS Tunneling,Throttle
02d149d5-698f-42d2-9be4-8fbf086f51a4,Mobile,192.168.205.190,b0:07:cf:cc:08:06,ICMP,45771,3548,213,238.57,10,24,19,0,319.06,0,1,1,Night,0,0.029,Lateral Movement,Allow
553ff222-0e8d-4989-9538-0d5652211a50,Server,192.168.48.74,54:45:a9:ec:d9:be,UDP,29039,4474,1378,145.49,15,38,24,0,588.04,0,1,1,Night,0,0.016,DNS Tunneling,Block
e777d015-d413-40d0-b0d6-1e51468cb0d0,Server,192.168.28.181,de:0a:22:ef:22:81,ICMP,64103,3924,385,187.82,1,45,6,1,46.35,1,0,0,Evening,1,0.294,Data Exfiltration,Block
3f178f61-38a3-437b-b5dd-b01c0814b31b,Laptop,192.168.181.52,e3:dd:1e:df:c6:73,TCP,43952,361,422,42.52,13,60,25,0,640.14,1,1,0,Afternoon,0,0.777,Brute Force,Throttle
0960f73d-6d5d-4beb-8ba0-10f95e67ab0a,Laptop,192.168.254.44,47:ea:8f:55:0f:fd,ICMP,53485,6890,776,55.03,11,22,11,0,221.95,1,0,1,Afternoon,0,0.854,Port Scan,Throttle
d5946d5f-e0a3-47db-a5c7-a50283630344,IoT,192.168.233.106,33:2c:ea:9c:fa:22,UDP,64971,1104,237,103.96,11,1,24,0,514.49,1,0,0,Morning,0,0.226,DNS Tunneling,Block
436dd001-5c2f-4281-936e-2b430af838c7,Laptop,192.168.152.208,f9:c3:68:e1:fc:53,UDP,57479,2025,646,142.78,1,30,16,0,102.85,0,0,0,Evening,0,0.234,Normal,Allow
5cce6701-5df9-4749-9940-a50be017d929,Laptop,192.168.32.163,96:f7:9d:1e:43:48,TCP,35669,6167,1461,219.35,0,22,20,1,261.75,0,1,0,Night,1,0.702,DNS Tunneling,Allow
11cf7228-ecd2-41ba-833d-2bc7f4ae9c8a,IoT,192.168.30.73,a0:81:84:a5:56:f4,UDP,16856,6848,798,15.12,10,58,7,0,42.04,0,1,0,Night,0,0.055,Brute Force,Allow
6454a879-55bd-4ffa-bb91-7574fc84173d,Mobile,192.168.152.163,ff:f8:d4:fe:84:3a,TCP,52813,4798,1297,200.5,1,37,0,0,16.37,1,1,1,Morning,0,0.774,DNS Tunneling,Throttle
ab6a3613-7909-4e8a-87e1-dcc0371e7aaa,IoT,192.168.228.232,0e:86:6e:ff:07:6f,TCP,25201,2515,537,212.58,7,24,14,0,227.92,1,0,1,Night,1,0.614,Lateral Movement,Block
821a277e-24ae-45de-b76f-4bbb8fc2483c,IoT,192.168.210.129,12:ff:a4:7a:8d:63,TCP,18125,2753,1263,277.7,11,21,14,1,440.22,0,0,0,Afternoon,0,0.259,Malware,Block
36fbb9ff-9064-40cc-8314-ecab4e6d059c,Laptop,192.168.73.108,e1:64:33:e7:79:01,UDP,64958,1365,1454,67.57,2,37,9,0,425.56,1,1,0,Morning,0,0.283,DNS Tunneling,Allow
7761e7c7-7100-41e9-b4a8-3927c1645db9,Mobile,192.168.177.228,d8:c4:81:9c:60:b8,TCP,57672,8006,488,67.22,10,36,7,0,9.85,1,0,1,Afternoon,0,0.701,Brute Force,Block
8edfcdee-77c0-48a5-a03c-832fc9624ec5,IoT,192.168.93.19,2d:5b:18:05:14:1b,ICMP,7649,2788,139,177.35,8,52,16,1,443.49,0,0,1,Evening,0,0.591,Lateral Movement,Allow
3e3f8989-c280-44ae-a942-1f09d9d084f8,IoT,192.168.75.138,53:6c:2a:85:a9:e3,ICMP,8776,844,942,138.04,14,33,22,0,402.21,1,1,1,Evening,1,0.74,Malware,Block
b338bc63-150b-438c-bff9-b68da07e363a,Laptop,192.168.49.154,cc:fb:c2:19:26:30,ICMP,1409,285,290,289.77,6,60,18,1,306.32,1,1,0,Night,0,0.729,Malware,Allow
6d3a5ddf-ff9a-43ac-a445-fc1a34c8abdb,Laptop,192.168.221.148,8e:13:0a:8b:3c:3d,ICMP,50088,3525,915,195.17,4,29,9,1,6.03,0,1,1,Evening,0,0.057,Lateral Movement,Block
af6845f9-4f35-4915-a134-4fa84e2e4423,IoT,192.168.147.55,2b:1e:fe:5e:9c:81,TCP,4384,1865,791,112.22,2,9,8,1,650.51,0,1,1,Morning,1,0.968,DNS Tunneling,Allow
e90b0fa9-3d54-44d7-bf57-146952df9c90,IoT,192.168.223.250,c0:29:c8:0a:94:04,TCP,40784,2588,530,205.09,10,57,18,1,261.81,0,1,0,Morning,1,0.398,Brute Force,Throttle
d7da2a02-b45e-45d4-af23-335341890216,Mobile,192.168.152.133,e5:ad:dc:2a:0e:1d,TCP,12303,4776,190,225.29,7,44,10,1,161.88,1,0,1,Evening,0,0.841,DNS Tunneling,Throttle
a550f14c-c7d9-4009-9bde-b46101bf9c5e,Server,192.168.182.153,a1:1c:ce:ce:2f:0d,UDP,6094,6483,976,292.96,13,24,8,1,571.32,1,0,1,Night,0,0.635,Data Exfiltration,Throttle
28676835-c063-4348-bd66-af9b7a06e1a7,Laptop,192.168.108.48,12:e5:0c:e1:a5:81,UDP,11208,6390,1388,42.25,13,42,19,1,105.27,0,0,0,Afternoon,1,0.671,Normal,Block
6b922c66-22ae-4178-84e9-f3bcf025fde6,IoT,192.168.79.224,12:f3:72:0e:eb:e0,UDP,54871,6956,1415,115.95,9,59,9,0,407.89,1,0,0,Afternoon,0,0.032,DNS Tunneling,Allow
da3a6f62-42d3-4402-bf9b-462c26281b0d,IoT,192.168.113.146,63:42:cf:84:02:ad,ICMP,10894,2084,352,135.19,10,57,4,0,459.06,0,0,1,Afternoon,0,0.788,Data Exfiltration,Allow
949468ad-ad9e-4cbc-b625-dc91b14e7176,Server,192.168.123.187,fa:a7:59:cc:f5:da,ICMP,50121,3884,450,29.51,2,59,12,1,483.67,1,0,1,Night,1,0.301,DNS Tunneling,Allow
adb1265a-dedb-4c1a-89a9-ed918431df72,Mobile,192.168.28.45,a9:52:6b:cd:b0:15,UDP,51491,4558,1367,243.95,0,42,24,1,674.23,1,0,1,Afternoon,1,0.499,Malware,Throttle
65b5114f-193b-4cd1-867b-00a37978dae9,Laptop,192.168.173.26,51:2d:e7:61:4e:73,UDP,53615,5602,319,222.93,6,2,15,1,448.09,1,0,0,Afternoon,0,0.006,Data Exfiltration,Throttle
b82bdbcc-8e55-4645-9719-a1e930faaf5b,Laptop,192.168.174.140,51:52:c0:e0:19:92,TCP,42371,1081,1462,244.63,11,25,11,1,49.27,0,1,0,Night,1,0.621,Lateral Movement,Allow
a8407d61-ad4a-4aa2-b935-c57b4b9a245a,Mobile,192.168.203.199,19:1e:7e:74:05:d0,ICMP,13166,7014,681,50.06,14,57,0,1,240.11,1,0,0,Evening,0,0.979,Lateral Movement,Throttle
813d0f28-812a-4170-ae36-32fb6c53e495,Laptop,192.168.189.181,71:2c:fb:3e:63:4e,TCP,34085,156,1339,237.54,4,51,3,0,23.81,1,0,0,Afternoon,0,0.029,Lateral Movement,Throttle
c1d4ef33-45ab-4fd1-ac87-753c657fadf6,Laptop,192.168.146.43,a3:aa:eb:90:a9:47,ICMP,35183,3026,105,108.07,13,8,16,1,675.66,0,1,0,Morning,0,0.476,Malware,Throttle
1fa5ae1a-655a-457b-b7b0-63a44d8fe41a,IoT,192.168.147.246,7d:ba:1d:5e:85:13,ICMP,14505,935,125,255.62,4,26,11,0,58.02,1,1,0,Morning,1,0.607,Normal,Throttle
33315ad0-3c4d-4795-9b83-5ed7364e89f6,Server,192.168.180.224,8e:82:a7:a1:bc:22,UDP,65153,1328,698,250.87,2,47,17,1,613.03,1,0,0,Night,0,0.94,Lateral Movement,Block
7db406ec-37f2-4b8c-9ea0-36d8a72818e0,Server,192.168.153.60,4a:a9:a8:5e:48:38,TCP,7091,4231,303,95.95,13,20,20,0,211.28,1,1,0,Night,0,0.03,Lateral Movement,Block
343851f0-04c9-46ea-8596-e8b728bf9323,Laptop,192.168.87.123,64:77:0d:e9:ce:36,ICMP,39145,48,1500,175.74,4,5,7,0,588.3,0,0,0,Afternoon,0,0.689,DNS Tunneling,Allow
d6bdd1fc-a379-488b-ba86-8b4ffe6ed906,Server,192.168.253.43,7a:80:cf:ff:d3:e1,ICMP,51402,6323,435,40.26,2,12,13,0,157.84,1,0,0,Afternoon,0,0.068,Data Exfiltration,Block
d5932bd3-c719-4468-b429-74d9c24b8e6b,Mobile,192.168.138.100,7f:d7:46:dd:b9:1a,TCP,47980,668,351,232.26,1,14,0,0,426.45,1,1,1,Night,0,0.635,Lateral Movement,Allow
44beac6b-88c3-4f90-afe9-6574ed87a59a,Server,192.168.93.101,e1:d6:8b:af:87:2f,ICMP,2040,5823,672,270.68,9,14,20,0,338.83,0,0,0,Afternoon,0,0.438,Data Exfiltration,Throttle
e7348dfe-1528-4f5e-a193-665e3877c5d0,Mobile,192.168.134.162,24:26:a7:78:6e:e1,TCP,38949,1058,171,156.07,5,37,17,1,186.02,0,0,0,Morning,0,0.213,Brute Force,Allow
d150dacc-7562-461c-b62c-35bf4129c7c8,Laptop,192.168.83.156,15:a7:61:59:32:ee,ICMP,47832,5488,1364,8.64,11,43,16,0,231.12,1,1,0,Afternoon,1,0.605,Normal,Block
12429cb6-03b6-49cb-ba0e-56fefc4ef82a,Server,192.168.251.212,1b:da:af:27:f8:ec,UDP,59032,2041,617,91.87,3,58,5,1,302.51,1,0,1,Morning,1,0.335,Normal,Block
51a30eb2-ece9-4c9d-962f-2ca615247a5c,Mobile,192.168.89.13,6a:12:9e:aa:96:c5,UDP,45040,6465,848,10.74,11,54,13,1,31.48,0,1,0,Afternoon,1,0.968,Brute Force,Block
b16be979-c14c-493c-9181-1761f45210ef,IoT,192.168.161.25,ba:81:85:e0:24:ab,UDP,49277,3468,723,273.69,9,5,9,0,387.73,1,0,1,Afternoon,0,0.238,Port Scan,Throttle
282f450a-3262-408d-8ace-ca3198ecf761,Server,192.168.168.21,b0:5b:93:c9:e4:76,ICMP,32144,1170,500,123.09,15,44,16,0,628.54,0,1,1,Morning,1,0.779,Data Exfiltration,Throttle
49b9fe43-321a-4f93-8465-a2d9a12e303d,IoT,192.168.229.75,92:c8:5e:6c:8e:75,UDP,31688,7627,245,235.2,15,25,7,1,694.27,1,1,1,Afternoon,0,0.279,Port Scan,Allow
372c8023-532a-4157-9aa7-829de8b0335c,Mobile,192.168.145.252,d3:63:35:91:cb:43,UDP,47065,5573,65,71.97,14,23,22,0,298.55,1,1,0,Night,0,0.101,Data Exfiltration,Allow
b1ddc757-f1ea-4cac-8dfb-feac291f619c,Laptop,192.168.53.74,d7:76:aa:d4:f4:e4,TCP,59407,3561,535,132.54,5,24,23,1,135.96,1,0,0,Evening,0,0.115,Malware,Block
ec59bf20-0a65-4ff1-82f3-3206bdbe752b,IoT,192.168.206.219,99:cf:33:c6:77:da,ICMP,29648,5096,125,76.4,9,37,24,1,551.35,1,0,0,Evening,0,0.923,Port Scan,Allow
f66c6c88-c85a-4248-b2a0-2ede88ddf81f,Mobile,192.168.206.122,ef:c1:cd:77:9b:3c,ICMP,41273,441,570,189.82,15,48,5,0,239.71,1,1,1,Evening,0,0.728,Lateral Movement,Throttle
500c4e47-3708-43ac-9e46-ef3f827500b7,Laptop,192.168.38.71,ba:9d:d7:f8:03:6b,UDP,23535,6439,263,240.68,15,22,12,0,582.87,0,1,1,Night,1,0.688,DNS Tunneling,Allow
f59f9e69-5f5d-449a-998f-a77c3ffd11de,Mobile,192.168.125.3,1b:23:bc:18:f3:32,TCP,28259,2380,1143,160.91,2,54,17,1,663.17,1,1,0,Afternoon,0,0.761,Lateral Movement,Allow
a0ef2bb0-d9aa-4333-a77c-c2e379cd7dc8,Mobile,192.168.252.49,9a:fe:97:e2:0c:6a,TCP,23787,7068,687,240.73,4,12,16,0,2.45,0,0,0,Afternoon,1,0.765,Brute Force,Throttle
da44e83f-b095-443d-b347-dab25f56871b,IoT,192.168.183.240,4a:76:e8:57:d6:3b,UDP,57719,3705,378,1.06,12,42,22,0,645.53,1,0,1,Evening,0,0.327,Lateral Movement,Allow
14e4eacf-bd98-4b1b-88df-ec031cc1edd4,Mobile,192.168.107.112,2e:68:91:4e:44:6b,ICMP,30251,5520,512,248.45,1,38,14,0,405.83,1,1,0,Night,1,0.834,Brute Force,Block
2590aca7-169e-4da7-8c45-01b7aa745a07,Laptop,192.168.41.201,66:d7:3c:b3:56:6e,UDP,18032,2656,867,58.63,14,47,16,0,591.66,0,0,1,Night,1,0.783,Malware,Block
ed106d2c-b05c-46c5-b163-1ef0c502f4e4,Laptop,192.168.166.156,f1:78:cf:41:0c:ad,ICMP,63111,5887,914,230.56,1,35,24,0,457.8,1,1,1,Afternoon,0,0.197,Malware,Allow
23385da2-b367-4ec8-804d-5db034992eec,Laptop,192.168.13.104,3e:34:f1:c2:2b:c7,TCP,51973,4273,774,120.3,14,56,22,0,551.68,0,0,1,Afternoon,1,0.208,Data Exfiltration,Allow
0741a010-6d6e-4dc8-94d8-2594b4e5e9d5,Server,192.168.35.209,90:8f:58:a7:13:17,UDP,16963,4872,596,28.61,13,55,12,1,326.14,1,1,0,Morning,1,0.362,DNS Tunneling,Block
a6e15664-377a-4bdb-9cae-9d1a1e336d85,Mobile,192.168.22.60,a9:ef:f3:45:78:ac,UDP,43939,4110,263,59.87,15,4,18,1,8.21,0,1,1,Evening,0,0.673,Port Scan,Block
88399ea0-defc-458a-bd6a-413c07b946e3,Server,192.168.122.211,cd:cb:a4:c7:2d:21,UDP,37262,4385,1149,137.15,5,38,21,1,593.55,1,1,1,Evening,0,0.541,Lateral Movement,Block
ca832e69-ff2e-46f7-823c-677f5b31878b,Server,192.168.56.158,c1:32:41:82:21:2d,ICMP,64963,7372,685,58.35,6,53,8,0,480.32,1,0,1,Afternoon,1,0.108,Brute Force,Throttle
5703eac9-be89-432a-a2ad-9a6ea8ea3f5c,Mobile,192.168.223.172,a6:0e:6c:87:a2:d3,ICMP,60956,5668,369,196.29,5,45,14,1,77.01,0,0,0,Night,1,0.839,Malware,Throttle
844f85c1-696c-4bf2-b36f-e7d06269654c,IoT,192.168.228.135,b9:47:4a:01:18:1d,TCP,20745,1592,280,27.8,3,51,4,0,343.78,1,1,0,Night,1,0.478,Lateral Movement,Throttle
883b3728-dce2-4646-8029-8a9373c2b63f,Laptop,192.168.138.208,e8:d4:cc:06:a1:83,TCP,22596,3946,567,192.88,4,49,14,0,341.79,0,1,1,Night,1,0.637,Lateral Movement,Throttle
abb1fb05-0b10-4bab-ac8e-e8b61f9b26ad,Mobile,192.168.116.161,52:70:98:41:c9:1b,UDP,63285,915,1427,143.69,12,4,5,0,406.35,0,1,1,Night,0,0.36,Brute Force,Throttle
a2c2fdf1-564a-4893-bd28-f4fca4cb0a15,Mobile,192.168.184.58,da:a3:ec:3a:09:3f,ICMP,49552,2973,343,157.96,15,60,15,0,642.63,0,1,1,Evening,1,0.522,Normal,Allow
90370df7-c4e8-4738-b133-d2333f274f16,Laptop,192.168.246.54,17:fd:62:02:7d:f9,UDP,58088,4176,98,157.8,4,17,17,1,308.24,1,0,0,Evening,1,0.89,Port Scan,Block
f965c126-9529-4fd2-97a6-cdb8972faf8b,Laptop,192.168.85.97,0a:43:b6:83:f5:85,ICMP,16139,2363,826,57.67,13,49,21,0,261.98,0,1,0,Night,0,0.833,Lateral Movement,Throttle
80be5e7c-f99a-4997-b9c8-e8d03e86b28c,Laptop,192.168.165.199,2d:b5:e6:07:26:da,TCP,23184,1181,287,53.94,7,55,7,1,182.35,0,0,0,Afternoon,0,0.06,Lateral Movement,Block
c1f2f142-b57c-4b88-b4c9-af31fd258299,Mobile,192.168.241.23,6d:82:8d:57:85:2c,TCP,65516,1835,82,87.01,15,47,25,1,47.76,0,1,0,Evening,0,0.385,Brute Force,Block
b37880f0-6b4e-46bd-b49d-c6e7972ec4e1,Server,192.168.209.39,3b:cd:6a:16:c2:c5,UDP,52911,1958,433,34.12,14,40,0,0,19.89,1,1,1,Afternoon,1,0.43,Malware,Throttle
0e3677f5-56e5-49b5-a21a-e7bcb11bb414,Mobile,192.168.104.157,20:8c:0a:08:00:ac,TCP,43233,2795,567,97.69,14,21,0,0,278.2,1,1,0,Evening,1,0.68,DNS Tunneling,Allow
015ce23e-e9e6-4ba5-961d-e7ddef6cea80,Mobile,192.168.225.47,ec:7a:8f:a5:6c:3b,ICMP,47894,7988,1402,95.26,12,14,12,1,387.18,0,1,1,Night,1,0.612,Lateral Movement,Block
47d0d2cb-f125-4b58-897c-032888de0db1,IoT,192.168.34.145,24:2d:63:c8:02:2d,TCP,54547,3731,906,194.49,13,38,20,0,76.16,1,1,1,Afternoon,0,0.136,DNS Tunneling,Block
5fe6cd5e-0cce-479e-a5fb-67cb8dc2ef5e,Server,192.168.126.44,be:b8:00:36:96:38,UDP,37142,3566,938,8.59,14,25,8,0,654.01,1,0,0,Afternoon,1,0.354,Malware,Allow
c776466f-95c2-423d-a841-417b1b39a15d,Laptop,192.168.229.215,07:ae:30:51:8c:19,ICMP,30341,1739,792,228.4,15,50,21,1,658.96,0,0,1,Evening,1,0.151,Brute Force,Throttle
5b16b261-0371-4ce3-9bde-1261ab0f9173,Laptop,192.168.123.250,75:ef:93:ac:97:90,ICMP,11165,5283,1414,175.86,12,55,2,0,192.55,1,0,1,Night,1,0.097,Port Scan,Allow
28115a96-3d17-4784-8102-59f734c0b083,Mobile,192.168.94.34,fb:23:08:7f:e0:a4,TCP,55248,2043,1155,155.9,10,36,18,1,12.15,0,0,0,Afternoon,1,0.713,Brute Force,Throttle
b10fc735-fa2f-42ae-bccc-f4b3975471a6,Laptop,192.168.9.179,a4:5b:87:44:dd:db,TCP,28630,7658,461,157.4,9,23,5,0,462.7,1,1,0,Morning,1,0.661,Normal,Block
f80673e0-6859-4180-b6b7-2441711a7b3f,IoT,192.168.110.158,f7:01:d1:22:f1:84,ICMP,25607,3597,614,16.06,6,30,2,1,76.22,1,0,0,Evening,1,0.653,DNS Tunneling,Block
6b9dc700-4d1d-401e-b3e9-b1ea7e51d9f2,Mobile,192.168.62.187,c7:c3:26:0b:67:95,ICMP,42645,5811,612,60.87,14,55,4,0,51.85,0,1,0,Morning,0,0.252,Lateral Movement,Throttle
f38c2c78-1eb8-46a5-9b5b-4eb153d1287a,Laptop,192.168.0.130,c5:ef:ac:a6:bc:2d,TCP,60421,264,691,1.83,11,49,7,0,587.83,0,0,1,Afternoon,0,0.989,Data Exfiltration,Allow
55a89821-2a8b-4b47-a72d-1addae53d0f1,Laptop,192.168.114.254,e6:fb:a6:9e:a9:48,UDP,28505,4831,1246,100.04,9,21,23,1,213.26,1,0,1,Evening,1,0.415,Lateral Movement,Allow
65bc0df9-fa31-4307-9ab0-aa7b66b6ded0,Laptop,192.168.82.127,5a:dd:f5:db:63:57,UDP,2562,6720,591,221.5,10,40,1,0,35.23,0,1,1,Night,0,0.016,Port Scan,Allow
acefdde0-e5ef-4161-96df-b004cdac52b7,IoT,192.168.104.68,c9:ea:dd:67:19:d4,ICMP,3026,6289,1063,264.18,1,58,19,0,362.03,1,0,0,Evening,0,0.687,Normal,Allow
5a8d8a95-0e76-4b13-b700-5755a89ff758,Mobile,192.168.160.180,20:dd:d1:81:41:11,UDP,21643,5519,1454,113.3,11,41,20,0,208.64,0,0,1,Afternoon,1,0.258,DNS Tunneling,Allow
a0c6bc90-a4de-453e-924d-468f59c68d8d,Server,192.168.68.116,fe:54:23:2b:21:42,TCP,39107,4966,256,285.14,2,5,10,0,287.4,1,0,0,Morning,1,0.744,Brute Force,Block
d97cad20-9442-4f86-855f-e96437821ddb,Mobile,192.168.225.122,c7:fd:f1:b2:47:aa,UDP,27439,7949,313,86.32,5,45,5,1,42.0,1,0,0,Afternoon,0,0.895,Malware,Allow
5f91ea49-0b77-4f28-8f8a-099af74c0f24,Laptop,192.168.52.29,cd:bf:e0:ce:9b:a5,ICMP,17935,6503,616,275.75,2,44,9,0,102.78,0,1,1,Afternoon,1,0.168,Lateral Movement,Throttle
4e2863cb-c041-476a-b7b0-cd4ad7a95e22,Server,192.168.169.252,51:58:69:b9:13:a4,TCP,12459,1916,778,163.01,10,30,25,0,519.58,1,1,1,Evening,1,0.083,DNS Tunneling,Allow
e118eb28-6297-4ed3-967c-97693d6662f0,Server,192.168.49.231,3c:69:b7:53:4f:9f,ICMP,62472,4537,713,12.45,13,12,3,1,399.77,0,1,1,Afternoon,1,0.025,Port Scan,Block
50e30c7a-eb42-4293-ad7c-683f4b9e4feb,IoT,192.168.177.124,5e:07:a4:6c:b7:b3,ICMP,24710,4831,1473,229.04,12,7,3,0,126.82,0,1,1,Afternoon,0,0.678,Lateral Movement,Allow
1a235564-cbda-478f-9bd6-eb82afef12e6,Server,192.168.145.35,1a:1b:66:b2:f7:c1,TCP,13022,3123,566,238.69,10,33,10,0,171.32,0,1,0,Afternoon,1,0.414,Brute Force,Block
656e72af-2cc9-46ca-9639-685f654e8945,Mobile,192.168.49.4,26:ff:1f:6c:f9:bb,TCP,9047,5236,738,271.34,8,48,8,0,543.17,1,1,0,Afternoon,1,0.874,Brute Force,Block
926a9f71-70e3-4fda-8e32-34e8e0967542,Server,192.168.114.92,97:a3:49:5a:d5:43,ICMP,52100,6042,1347,3.68,2,34,4,0,438.58,1,1,0,Night,0,0.322,Port Scan,Throttle
23b81877-270f-460f-9cd6-d7fec043034b,Server,192.168.170.196,f7:36:f9:d8:0b:62,UDP,21784,3870,442,264.08,7,22,20,1,59.44,0,1,0,Afternoon,1,0.101,Lateral Movement,Block
dbf0f602-718c-42b5-a341-7c13901a2cae,IoT,192.168.189.207,20:5b:ce:db:24:f7,UDP,46633,6685,161,234.84,3,41,9,0,309.0,0,1,0,Night,1,0.758,Lateral Movement,Block
08b6388c-ec31-41c4-93e6-829f47e3d018,Server,192.168.159.239,2e:68:c7:79:92:6a,TCP,38275,3600,1084,233.62,0,20,23,1,327.33,1,0,1,Evening,0,0.724,Brute Force,Throttle
1fea3d05-7b03-4745-a7b6-514088d3e708,Server,192.168.197.232,c6:11:53:0f:1a:3f,ICMP,20791,5192,507,248.89,0,46,10,0,405.68,0,1,1,Night,1,0.761,Data Exfiltration,Block
5f06155e-9c97-4ee4-9748-15179121aae9,Laptop,192.168.157.160,e1:9a:0f:46:7d:cf,UDP,7067,7377,920,276.43,6,1,24,0,610.46,1,1,1,Morning,1,0.143,Data Exfiltration,Allow
8470bf0f-2005-4fa7-afa9-e703c2a89812,IoT,192.168.104.137,47:58:5d:b4:a0:09,TCP,9351,5705,378,153.02,12,16,25,1,363.9,1,0,0,Night,1,0.224,Brute Force,Throttle
52cf293f-7b39-4d13-8d21-a100197ec6c2,Mobile,192.168.137.89,53:02:a2:da:e9:87,TCP,11273,3250,649,117.45,12,21,2,0,662.99,1,0,0,Morning,1,0.37,Data Exfiltration,Block
dcc0ee96-3687-44a0-a319-7b7482f72c85,IoT,192.168.126.6,3f:92:d4:47:d0:d9,UDP,38036,4905,892,174.7,6,24,7,0,349.98,1,0,1,Morning,0,0.62,DNS Tunneling,Block
b01edae6-b003-4f9e-a138-ae6d0c671aef,Mobile,192.168.37.20,e3:0b:67:78:68:47,UDP,29394,4620,551,275.09,15,30,5,1,486.14,0,0,1,Night,1,0.044,Lateral Movement,Block
17bc88b5-ad5d-4c42-a389-e5e0e01c433a,IoT,192.168.137.112,81:81:d1:d4:06:d8,UDP,3365,5664,415,192.65,4,60,6,1,348.48,0,1,0,Evening,1,0.731,Brute Force,Throttle
a44f3323-3588-467b-82b3-9c59954c6613,IoT,192.168.236.7,45:ef:eb:bc:57:1f,ICMP,50298,7324,1016,130.03,7,17,21,0,5.27,0,0,0,Night,1,0.768,Data Exfiltration,Allow
a3a2b180-b673-492d-9df0-6149137b288d,Laptop,192.168.88.27,3e:0b:95:1e:12:f0,TCP,45934,3581,1471,170.36,9,36,24,0,485.02,1,1,1,Night,0,0.511,Data Exfiltration,Throttle
c2994e8b-0012-47f2-a597-b417868be4bd,Server,192.168.235.242,74:3d:da:87:2e:fd,UDP,51527,6495,1454,164.9,13,22,19,0,687.06,0,1,0,Afternoon,0,0.707,Malware,Block
67272ce2-6101-4a69-b104-2e8f236eb33e,Server,192.168.22.50,ef:9c:4f:6c:53:b7,TCP,28336,3300,309,184.41,15,22,6,1,579.83,1,1,0,Morning,1,0.732,Malware,Allow
3ba30c0d-4dd2-4b10-ac24-540817a9e255,Server,192.168.26.118,4d:57:c0:8d:17:15,TCP,61875,665,947,78.4,3,58,11,1,99.68,0,1,1,Evening,1,0.971,Data Exfiltration,Block
65452000-a7a5-4110-834e-cf795e6f4c9d,Laptop,192.168.252.36,df:dd:16:9c:2f:19,UDP,65493,2378,885,101.26,10,18,0,0,272.54,1,1,1,Night,1,0.205,Malware,Throttle
